uid,orig_spl,resp_spl,orig_spt,resp_spt,label
CDZMAiP2l6nRIVT4i,40,40,0.0,0.0,black
C3OGQvK9nQGgriS05,40,40,0.0,0.0,black
C58JGJ3M7ujtbhSxY8,40,40,0.0,0.0,black
CBI2Rp3K0nfoEzwNEa,40,40,0.0,0.0,black
CrtSeRV3p9M7nvgDc,"40,384,320","40,1152,48,1488,3048","0.0,3.084103,5.347835","0.0,0.033686,0.0,0.036459,0.031996",black
CE17qL2rDX3z9pVh05,"36,811","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,2471","0.0,0.042248","0.0,0.104998,0.0,0.0,0.000789,0.0,0.001323,0.001665,0.000032,0.002155,0.000053,0.001949,0.000035,0.000016,0.0,0.001941,0.0,0.000054,0.000036,0.001949",black
CYZm1c2CvKvKEPezPc,"40,312","40,192,32","0.0,2.232752","0.0,0.006097,0.0",black
CAJ15p2S78R6eaxRib,"40,576,816","40,1256,1400,1400,1368,1400,1400,1400,1400,1400,1336,1400,1400,1400,1400,1400,1400,1400,1400,1400","0.0,1.910792,0.001712","0.0,0.279656,0.01599,0.00004,0.001165,0.112792,0.000317,0.000684,0.000021,0.000011,0.002966,0.047002,0.001,0.001264,0.000732,0.003002,0.001,0.000024,0.002978,0.000025",black
CL3hWE48X8mFAwReB9,"40,400,424,744","40,536,1216,2080,24","0.0,0.021566,7.926472,0.279546","0.0,0.046465,0.034532,0.03549,65.001965",black
CQcRTr4Rs9Tug4C8i8,"40,392,392,424,432,440,472","40,616,424,1784,1072,856,16408,16408,16408,15240,24","0.0,0.125642,0.033677,7.969049,0.154317,0.144803,1.636903","0.0,0.030913,0.030577,0.030998,0.031379,0.0312,0.040377,0.026714,0.011995,0.011007,64.942283",black
C3KN5E3KIiOES9Eh1l,"36,812","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,2437","0.0,0.043671","0.0,0.037213,0.0,0.0,0.00096,0.000971,0.000042,0.000042,0.00197,0.00004,0.001934,0.029041,0.000028,0.000011,0.0,0.002732,0.0,0.000051,0.002131,0.000033",black
CSGHE339H7PSuvhXR3,"40,376","40,3216,32","0.0,0.207241","0.0,0.042694,0.0",black
CKkIBa1GE8LFnc9Wil,40,40,0.0,0.0,black
CyNECL3A0Vx3vgPxl8,"60,478","60,465,22","0.0,1.368609","0.0,0.047908,5.357255",black
CQCEkK15q3FyUWz9oa,"40,304","40,1848,16408,24,8216,9840","0.0,2.226981","0.0,0.455577,0.109649,0.0,0.001523,0.001775",black
CoX5mI1cC00TkmWlPh,40,"40,24",0.0,"0.0,41.197493",black
CACRmL2Ie5xA66Dmca,"36,811","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,3216","0.0,0.047664","0.0,0.004366,0.001443,0.0,0.000033,0.0,0.001504,0.000039,0.001947,0.00003,0.001776,0.000046,0.002152,0.0,0.0,0.00004,0.0,0.001968,0.000092,0.003122",black
C3kfKu3uc29u6p9xT9,40,40,0.0,0.0,black
CoAFei2i6DmDYAJPxc,"36,811","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,3249","0.0,0.052344","0.0,0.038935,0.0,0.0,0.000755,0.0,0.001265,0.000046,0.001934,0.00005,0.001949,0.030048,0.00003,0.000025,0.0,0.001906,0.0,0.000045,0.001952,0.000045",black
CKG1tr3dQrTB8EM0ab,"40,576,808","40,1264,1400,1400,1368,1400,1400,1400,1400,1400,1336,1400,1400,1400,1400,1400,1400,1400,1400,1400","0.0,1.378551,0.001709","0.0,0.303215,0.016004,0.000744,0.001995,0.111255,0.000999,0.001999,0.000734,0.003001,0.000027,0.044977,0.001,0.001994,0.000024,0.003976,0.000026,0.003285,0.000691,0.003263",black
CgES5jyqm0yav7b9h,40,40,0.0,0.0,black
Ca6W0o1jQHDNuXhzA4,"36,811,811,811","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,3246","0.0,0.091694,2.259281,2.005479","0.0,0.021446,0.0,0.0,0.000707,0.0,0.001325,0.000041,0.001933,0.000041,0.001948,0.017049,0.000029,0.002905,0.0,0.000062,0.0,0.001939,0.000035,0.000054",black
CX2Kih310ZYetcgiog,40,40,0.0,0.0,black
CONcgx2t9J5o2wNmF2,"36,804","36,1461,4020,116,4020,4020,4020,4020,4020,3290,22,4020,116,4020,4020,4020,4020,3268,22,25","0.0,0.047048","0.0,0.023601,0.000674,0.0,0.000998,0.000056,0.001949,0.000052,0.000104,0.001862,0.0,0.015035,0.0,0.00033,0.00165,0.000051,0.001482,0.000031,0.0,0.0",black
CwuLV72yVqp9qvYymk,40,40,0.0,0.0,black
CC8nSo4jUDL5kVvUCf,40,40,0.0,0.0,black
CTKXA04sOrRZhADWTd,40,40,0.0,0.0,black
C7Ziej3etoomZW1npe,"36,811","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,2480","0.0,0.043146","0.0,0.053035,0.0,0.0,0.001275,0.0,0.001114,0.000059,0.0019,0.000058,0.001753,0.000074,0.00209,0.000027,0.0,0.000049,0.0,0.002414,0.000045,0.000032",black
CFSHJ72JVzNHV99OQ4,"36,817","36,1461,4020,116,4020,4020,4020,4020,4020,3290,22,4020,116,4020,4020,4020,4020,4020,1628,22","0.0,0.026851","0.0,0.07357,0.001078,0.0,0.000791,0.000972,0.00005,0.001954,0.000057,0.00003,0.0,0.01898,0.0,0.000043,0.001924,0.000043,0.00197,0.000041,0.000016,0.0",black
CU8W6i16TmIlK696X9,40,40,0.0,0.0,black
CnlPf62uVaCjcgpI25,40,40,0.0,0.0,black
Cl8QZr2xRRFJFpsWw1,40,40,0.0,0.0,black
Cm07g44w6qXXqfVkC1,40,40,0.0,0.0,black
CwDmNh1A7DEJEI5Pma,40,40,0.0,0.0,black
CHftYm9QsyUfgJv53,40,40,0.0,0.0,black
CGtSwpTjXjPt2G8e9,40,40,0.0,0.0,black
CB33174Z9FRXqQUvSk,"36,440","36,1461,4020,116,4020,4020,4020,4020,4020,3290,22,4020,116,4020,4020,4020,4020,3347,22,25","0.0,6.151308","0.0,0.021755,0.000312,0.0,0.003624,0.000054,0.002209,0.000043,0.013782,0.001912,0.0,0.000046,0.0,0.000043,0.00174,0.000048,0.015667,0.000033,0.0,0.0",black
CaXkmz1phc9uqZnhAg,40,40,0.0,0.0,black
CnnUlQk7a90mNo3N,40,"40,24",0.0,"0.0,43.453453",black
CuVcGo0yu5qVefvLg,"36,805","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,3242","0.0,0.04096","0.0,0.004861,0.0,0.0,0.001688,0.0,0.001114,0.000157,0.00174,0.000031,0.001937,0.000063,0.001933,0.0,0.0,0.000059,0.0,0.001951,0.000049,0.00004",black
CuLIxA4xFthD9MAZuc,"36,810","36,1461,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,4020,1956,22","0.0,0.073615","0.0,0.025557,0.00114,0.0,0.00093,0.000054,0.001698,0.000035,0.000053,0.018903,0.000381,0.0,0.0,0.001609,0.0,0.000055,0.001657,0.000044,0.000028,0.0",black
CEqUNJ3RZHiWaEHYq1,"40,928",40,"0.0,1.849071",0.0,black
CHndXQ3Bx9BF5w8vL1,"36,440,496","36,2901,4020,116,4020,4020,2122,22,1461,4020,116,4020,4020,4020,4020,3767,22,25,674","0.0,4.455629,24.96884","0.0,0.025672,0.000041,0.0,0.013673,0.000034,0.011952,0.0,0.000027,0.000038,0.0,0.009972,0.000034,0.010952,0.000017,0.010984,0.0,0.0,0.024128",black
CN77kA3n6YNHEBAhO3,"36,811","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,2486","0.0,0.041878","0.0,0.077427,0.0,0.0,0.000576,0.0,0.001432,0.000041,0.001944,0.000047,0.001949,0.028999,0.000049,0.0,0.0,0.001973,0.0,0.000041,0.001947,0.000025",black
CgmesY2HFnWpAguai6,40,40,0.0,0.0,black
CLvS4a1d1hpkccYoEf,40,40,0.0,0.0,black
CnUKyfTViBlD42Fr3,"60,478","60,465,22","0.0,0.715841","0.0,0.054941,7.505996",black
CQzhTe26Lbsc1rDkvi,32,32,0.0,0.0,black
C86NLd1FTuRmYNyG26,"40,464","40,1728","0.0,1.199706","0.0,0.0076",black
CZTxjO1tE3Gh7uF2D1,"36,812,812,810","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,3254","0.0,0.051143,1.86297,1.577517","0.0,0.052858,0.0,0.0,0.000969,0.0,0.000997,0.00005,0.000994,0.000029,0.001957,0.000046,0.00195,0.0,0.0,0.000044,0.0,0.001974,0.000024,0.001936",black
CKZ6Ov1bEw8TUMLzGk,40,40,0.0,0.0,black
CLPZ772CSH6Tx5ZIbg,"36,811,811","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,2467","0.0,0.046471,1.357528","0.0,0.004426,0.0,0.0,0.001232,0.0,0.00155,0.000196,0.001968,0.000056,0.000029,0.001959,0.000039,0.0,0.0,0.001961,0.0,0.000049,0.001942,0.000019",black
C9PpcpGq9rql7k3cb,"36,812","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,2478","0.0,0.052583","0.0,0.004629,0.0,0.0,0.001371,0.0,0.001603,0.00004,0.001932,0.000046,0.001955,0.000042,0.001942,0.00003,0.0,0.00004,0.0,0.001751,0.00003,0.000023",black
C6NazZ2U8eGXuJ5DT3,"40,200","40,864","0.0,4.279973","0.0,0.267173",black
CFNYrp3RXFadWphlB4,"40,472,472","40,3224,32,3216,32","0.0,4.069301,2.189786","0.0,0.027767,0.0,0.027189,0.0",black
C7wnpT1bxrKLChjL2i,"32,178","32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400","0.0,0.847657","0.0,4.969384,1.294314,0.517014,0.776973,0.518005,0.259991,0.775757,0.260263,0.519494,0.25946,0.262069,0.259958,0.775586,3.143421,0.775475,1.493792,0.517797,0.259927,0.516027",black
CnrJYk2A6Rl7j3GJ35,"36,811","36,1461,4020,116,4020,4020,4020,4020,4020,3290,22,4020,116,4020,4020,4020,4020,3307,22,25","0.0,0.026878","0.0,0.016165,0.000541,0.0,0.000717,0.000045,0.00096,0.000025,0.000035,0.000817,0.0,0.010368,0.0,0.000048,0.001467,0.000031,0.00094,0.011071,0.0,0.0",black
C8swdA3HpdHvtzggVe,"40,400,912","40,816,1400,1400,1368,1400,1400,1400,1400,1400,1336,1400,1400,1400,1400,1400,1400,1400,1400,1400","0.0,3.897077,0.003676","0.0,0.324932,0.015052,0.001016,0.001733,0.029329,0.000937,0.001726,0.00031,0.00269,0.000028,0.122063,0.00092,0.001992,0.000035,0.002701,0.000039,0.002494,0.00003,0.003703",black
CuHXmY1WVRdFP2FmC9,40,40,0.0,0.0,black
CsVc0k1SlIIu7klL4f,40,40,0.0,0.0,black
CC2Zmx4ZEIj60QbzR6,"36,474,530","36,4020,116,21,4020,116,4020,4020,906,22,4020,116,21,4020,116,4020,4020,4020,4020,1034","0.0,3.180779,19.932885","0.0,0.018991,0.0,0.0,0.006313,0.0,0.000656,0.000053,0.0,0.0,0.001115,0.0,0.0,0.00005,0.0,0.002788,0.003282,0.00068,0.000037,0.000011",black
Cf8x2HIuYupSJPRI9,"40,224","40,432","0.0,2.225924","0.0,0.50608",black
Cqw9aY2GDi3h1j5o0j,40,40,0.0,0.0,black
CSHGLE3M2oddk7BxSe,"40,224","40,288,280,24","0.0,0.059922","0.0,0.242369,0.587876,4.756621",black
CWc48t1BAXQwE2QAx4,"36,811","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,3248","0.0,0.046525","0.0,0.041002,0.0,0.0,0.001332,0.0,0.001157,0.000046,0.001667,0.000048,0.001683,0.031978,0.000065,0.0,0.0,0.001267,0.0,0.000053,0.001642,0.000044",black
CsIjzHin84jCruGGb,40,40,0.0,0.0,black
CFhGgM3B5LOfXiQ0n8,"36,811","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,2435","0.0,0.052451","0.0,0.035766,0.0,0.0,0.000641,0.0,0.001114,0.000045,0.001185,0.000028,0.000959,0.029792,0.000034,0.001701,0.0,0.000056,0.0,0.001436,0.000037,0.001684",black
C4bvVOEyOFVv5olld,"40,232","40,600,24","0.0,0.04462","0.0,0.069701,0.0",black
Cxdfca3voq0kFJKW16,40,40,0.0,0.0,black
Cqn9QY3X3NngemMgag,"36,812","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,3442","0.0,0.054768","0.0,0.004979,0.0,0.0,0.001953,0.0,0.001052,0.001948,0.000038,0.001967,0.000061,0.001932,0.000051,0.000014,0.0,0.001936,0.0,0.00006,0.000031,0.001935",black
CIiTCr26GSstkA6q42,40,40,0.0,0.0,black
C8vqmx11VzqEKViWL2,"40,224,224","40,288,312,288,312,24","0.0,0.052858,0.123079","0.0,0.180919,0.001,0.183661,0.0,6.013686",black
C7KTJ61PVafi6NxMIj,"36,804","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,3189","0.0,0.046358","0.0,0.004699,0.0,0.0,0.001675,0.0,0.000292,0.001979,0.000041,0.001943,0.000058,0.002011,0.000043,0.000013,0.0,0.001873,0.0,0.000059,0.000031,0.001959",black
CaITOFPAUnP8ctUXk,"40,392","40,1472,24","0.0,9.118115","0.0,0.036928,14.998966",black
CEn2xE4TuMfDv34oC6,"40,392,392,392","40,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,1312,16408,16408,16408,16408,16408","0.0,0.718348,2.697559,13.970469","0.0,0.074347,0.036362,0.019975,0.026292,0.808723,0.032773,0.022226,0.022259,0.988735,0.035039,0.052075,0.053888,0.499995,0.000011,0.076424,0.024262,0.029766,0.020236,1.909713",black
CsnTWv2OamQpDqzspg,"40,392","40,1584,24","0.0,8.417579","0.0,0.034958,14.997479",black
C1mtzJrGmQrmPulJk,40,40,0.0,0.0,black
CfXWMh4mE5T2Rb4EVl,"36,811,811,811,812","36,1461,4020,116,4020,4020,4020,4020,4020,3290,22,4020,116,4020,4020,4020,4020,3311,22,25","0.0,0.183389,33.792725,17.546218,1.562471","0.0,0.027283,0.0025,0.0,0.001727,0.001726,0.019327,0.000035,0.001112,0.000017,0.0,0.001529,0.0,0.00003,0.00094,0.021323,0.00003,0.001654,0.0,0.0",black
CZild01hKA3tPJMHG7,"36,811","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,2471","0.0,0.044733","0.0,0.051585,0.0,0.0,0.001301,0.0,0.001466,0.000038,0.00112,0.000031,0.000912,0.000034,0.001012,0.000019,0.0,0.000028,0.0,0.000967,0.000022,0.000021",black
CMPEUs45iRGMK79dKg,"40,432","40,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,896","0.0,1.436737","0.0,0.078261,0.00005,0.001211,0.001735,0.000029,0.003167,0.000026,0.003776,0.000034,0.002675,0.000041,0.003248",black
Cov1Da1Im60sKucsmf,"36,811,811,811","36,2901,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,4020,467,22","0.0,0.041707,1.952264,2.340649","0.0,0.024756,0.00167,0.0,0.000055,0.001235,0.001713,0.000045,0.000043,0.017959,0.000056,0.0,0.0,0.00193,0.0,0.000044,0.001449,0.000051,0.000011,0.0",black
CNom543yeI1VDDMKe1,"40,424","40,912,128,32","0.0,2.276333","0.0,0.091718,0.0,0.0",black
CrEMbs4gg3WCd4phtf,40,40,0.0,0.0,black
C3pJ0F1SQBFRHzhDMe,40,40,0.0,0.0,black
CP3y582q39cpRc6IG,40,40,0.0,0.0,black
Cfwnei41LLPRc7Dspa,32,32,0.0,0.0,black
CQgT1v1FdEo0wCFUY3,"36,742,817","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,4020","0.0,0.055586,32.062272","0.0,0.02666,0.0,0.0,0.002467,0.0,0.001508,0.00007,0.001901,0.000061,0.001934,0.014865,0.000034,0.000023,0.0,0.001362,0.0,0.000047,0.000931,0.000045",black
CRr9hnodQDvw6a1G,"36,811","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,2468","0.0,0.023939","0.0,0.046181,0.0,0.0,0.00075,0.0,0.001257,0.000047,0.001925,0.000038,0.00122,0.027815,0.00003,0.000015,0.0,0.001151,0.0,0.000037,0.000951,0.000021",black
Cqyi1vRbrk9WK8r2j,"40,448","40,3936,24","0.0,2.61212","0.0,0.032686,15.003917",black
CZHbCo3OtAVgfdQ30c,"36,805","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,4020","0.0,0.039038","0.0,0.055087,0.0,0.0,0.000745,0.0,0.001264,0.000075,0.001906,0.000052,0.001939,0.000055,0.00193,0.000033,0.0,0.000047,0.0,0.001939,0.000031,0.003212",black
CRrLIf1ddAPu5Y9uAl,"36,811","36,1461,4020,116,4020,4020,4020,4020,4020,3290,22,4020,116,4020,4020,4020,4020,2535,22,25","0.0,0.02676","0.0,0.01774,0.000602,0.0,0.000557,0.000434,0.00098,0.00003,0.000971,0.000026,0.0,0.012306,0.0,0.000048,0.000918,0.000025,0.000981,0.013733,0.0,0.0",black
CLbIV41jhhffrvHznf,40,40,0.0,0.0,black
CCUIOB3OSswsI1as19,"36,811,811,812","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,3199","0.0,0.052953,2.113911,2.108554","0.0,0.004332,0.0,0.0,0.001461,0.0,0.001183,0.000053,0.002258,0.000065,0.001939,0.000051,0.001915,0.000032,0.0,0.000052,0.0,0.001943,0.00004,0.00193",black
CNfWAh3rHPEz1SCUO4,"40,392,392,392","40,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408","0.0,0.949086,2.700981,14.269771","0.0,0.074966,0.036256,0.036737,0.042989,0.374462,0.018572,0.02098,0.020721,0.522246,0.021032,0.022985,0.024686,0.654518,0.041132,0.038961,0.034728,0.533997,0.024027,0.02124",black
CD3ZMX202NDGeu2ca5,"40,392","40,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,592,24","0.0,2.436983","0.0,0.077796,0.084003,0.081,0.072218,7.014084,0.030714,0.039989,0.040975,0.815568,0.041435,0.039237,0.020838,0.993918,0.0,5.836233",black
CdwTIu4yHv0hSo0b0f,"40,696,1816","40,256,32,256,32,24","0.0,0.17729,9.48583","0.0,0.045036,0.0,0.081908,0.0,75.00001",black
Cz8pfl1b6nrL8tYaH2,"40,480,496,472,488,464,464,464,464,472,472,472,472,472,464","40,2192,2944,16408,9080,2152,16408,16408,4464,2504,1488,10744,2840,1488,4064,4408,712,2104,3728,1648","0.0,0.155066,0.731145,5.107351,0.156241,23.113457,0.091076,0.135027,0.170263,0.14025,0.038724,0.083381,0.130266,0.098726,0.139526","0.0,0.035966,0.035889,0.035944,0.00156,0.036378,0.039537,0.003983,0.028018,0.035776,0.035657,0.003006,0.035977,0.035728,0.000322,0.035945,0.0,0.036,0.036344,0.035748",black
C2zRd82fiD4SQgO4k8,"40,472,472,472,464,464,472","40,1408,1488,1840,4760,1608,2912,2536","0.0,0.104875,0.073505,0.083312,0.09344,0.099971,1.960495","0.0,0.030121,0.030287,0.000012,0.030963,0.030254,0.030983,0.032589",black
CBU7Os4y6Fx1W9wvIl,40,40,0.0,0.0,black
Cq1WAr2ir2erPIm4I7,40,40,0.0,0.0,black
CF9aFp2PWjdFFrcFYc,"40,224","40,288,280,24","0.0,0.054053","0.0,0.252934,0.212784,2.599831",black
C9eHI8213bER9s9Rvf,"36,812","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,2460","0.0,0.055225","0.0,0.004868,0.0,0.0,0.001448,0.0,0.001331,0.000043,0.002125,0.000058,0.001952,0.000042,0.001925,0.000024,0.0,0.000046,0.0,0.001957,0.000032,0.000028",black
CJpNXx1l2x36HtUbqg,40,40,0.0,0.0,black
C5vUTI2KgbRF3fctf1,"60,478","60,465,22","0.0,0.142062","0.0,0.056323,4.455915",black
C45RAt4ATooQw5QAo2,"40,344","40,400,16384,696,16384,1072,16384,1072,16384,1072,16384,1072,16384,1072,16384,1072,16384,1072,13712,24","0.0,2.366688","0.0,0.220978,1.559315,0.0,1.446538,0.206499,0.827097,0.206402,3.236584,0.429979,1.469688,0.000348,1.446999,0.0,1.869424,0.000027,1.446458,0.00004,1.033849,3.933204",black
C83RwV23z8MXqe1oTf,"40,254","40,16408,16408,16408,214","0.0,0.011191","0.0,2.204078,1.266475,0.759317,0.000051",black
Cev2hE3cVIcQAGv6Tk,40,"40,26",0.0,"0.0,59.438985",black
C1gps62mdKCgpZYRJ9,40,40,0.0,0.0,black
Cni73d1SNeQv9ZNp7d,"40,254","40,16408,16408,16408,212","0.0,0.010336","0.0,0.397433,0.003324,0.186327,0.0",black
CvneTv4TAVGQrQWix1,"40,384","40,16408,16408,16055","0.0,0.010073","0.0,0.524775,0.255518,0.838307",black
CjPGunyxG1xQuN0U9,"36,811,812","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,2476","0.0,0.026054,1.538624","0.0,0.070425,0.0,0.0,0.000897,0.0,0.000955,0.000034,0.00095,0.00098,0.000049,0.019031,0.000019,0.000899,0.0,0.000035,0.0,0.000962,0.000032,0.00002",black
C33fpMH1h7DVNjfik,"36,804,811","36,1461,4020,116,4020,4020,4020,4020,4020,3290,22,4020,116,4020,4020,4020,4020,3307,22,25","0.0,0.039463,1.771121","0.0,0.029342,0.000865,0.0,0.000877,0.000058,0.000941,0.000043,0.000049,0.000933,0.0,0.022048,0.0,0.000046,0.001167,0.000054,0.000922,0.000046,0.0,0.0",black
Cu4cac1C6iTtEiyPUe,40,"40,24",0.0,"0.0,1.441353",black
CAYPmr1MJt1yoS0rS6,"36,811,812","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,3248","0.0,0.023896,1.601102","0.0,0.05224,0.0,0.0,0.000911,0.0,0.000848,0.00004,0.001949,0.000045,0.001948,0.000049,0.001459,0.000024,0.0,0.000041,0.0,0.00142,0.000036,0.00099",black
Cg2CpnjoaRdK6RX01,"36,810","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,3195","0.0,0.028235","0.0,0.049242,0.0,0.0,0.001084,0.0,0.001666,0.000055,0.001935,0.000053,0.001978,0.030989,0.000046,0.0,0.0,0.001948,0.0,0.000054,0.001938,0.000054",black
CZw4Yz1BJv0Gk4ONqf,"36,810","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,4020","0.0,0.046896","0.0,0.04163,0.0,0.0,0.000934,0.0,0.001028,0.000042,0.000915,0.000031,0.000971,0.035066,0.000028,0.00002,0.0,0.001923,0.0,0.000029,0.000945,0.000032",black
CzMOEyD7Mn89Xjo5b,32,32,0.0,0.0,black
Czfva71HPEol8xZEX3,"36,811","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,2467","0.0,0.022183","0.0,0.039801,0.0,0.0,0.001036,0.0,0.00129,0.000039,0.001195,0.000038,0.000979,0.025093,0.000035,0.000015,0.0,0.001595,0.0,0.001247,0.000022,0.000026",black
CPFEz2df0tEYzuBY3,"36,812","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,2483","0.0,0.032498","0.0,0.004983,0.0,0.0,0.000761,0.0,0.001238,0.000032,0.000943,0.000032,0.000984,0.000037,0.001204,0.000022,0.0,0.000029,0.0,0.00096,0.000022,0.000019",black
C50rwN2ZUUJTuv5Aeb,"36,811,812,812","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,2473","0.0,0.046274,2.507392,2.302334","0.0,0.094015,0.0,0.0,0.001314,0.0,0.000828,0.001707,0.000049,0.001945,0.000066,0.029002,0.000024,0.000018,0.0,0.001926,0.0,0.000043,0.001953,0.000031",black
CX4D3m3aAhHig3JEJ6,"36,810","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,2453","0.0,0.029071","0.0,0.016804,0.0,0.0,0.000924,0.0,0.001369,0.000032,0.000961,0.000025,0.000972,0.010064,0.000365,0.0,0.0,0.001598,0.0,0.000045,0.001978,0.000012",black
CsE0Yc198JmhLP95ud,"36,811,811,810,811","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,3288","0.0,0.056387,5.00181,1.521399,2.30038","0.0,0.032774,0.0,0.0,0.000737,0.0,0.001242,0.000036,0.000951,0.000037,0.000959,0.02611,0.000025,0.000845,0.0,0.000036,0.0,0.000971,0.000045,0.000042",black
CeTrctOJ4JPNVPqcb,"40,408","40,368,48","0.0,0.09477","0.0,0.240185,0.000323",black
CrtQcw2UDGC1lj0OMc,"40,408","40,504,12368","0.0,0.093193","0.0,0.233792,1.369064",black
CdSGdx3Ru5xi52W5Ic,"36,817,817","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,3309","0.0,0.045408,1.659287","0.0,0.025237,0.0,0.0,0.000687,0.0,0.001378,0.001935,0.000047,0.000044,0.00184,0.016152,0.000316,0.000013,0.0,0.001617,0.0,0.00005,0.020191,0.00075",black
CqfXDpibWMuhFPP06,"36,824","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,4020","0.0,0.022083","0.0,0.065319,0.0,0.0,0.001009,0.0,0.000709,0.000054,0.000995,0.000028,0.000957,0.011064,0.000036,0.000012,0.0,0.00191,0.0,0.000051,0.00292,0.000046",black
CzbD4rdtoVvrHXG1e,"36,812,812,811,811,812,812,812,811","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,2471","0.0,0.043492,2.306263,1.478438,1.542278,1.532537,1.572095,1.878178,1.305606","0.0,0.07717,0.0,0.0,0.001056,0.0,0.001211,0.000056,0.001954,0.000031,0.001948,0.023028,0.000058,0.0,0.0,0.001949,0.0,0.000053,0.001935,0.000023",black
C0B29jY67m2ghwiE5,"36,817","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,3307","0.0,0.040054","0.0,0.024885,0.0,0.0,0.001413,0.0,0.001522,0.000058,0.001918,0.000063,0.001932,0.01506,0.000052,0.000032,0.0,0.001878,0.0,0.000054,0.001924,0.000067",black
C4SRAf1ryMZrQRtfL6,"36,812","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,3248","0.0,0.049027","0.0,0.070245,0.0,0.0,0.000876,0.0,0.001983,0.000051,0.002055,0.000063,0.001925,0.014783,0.000038,0.000023,0.0,0.00227,0.0,0.000068,0.001813,0.000043",black
CLFcge4Rzkow0I5Xph,"40,312","40,192,32","0.0,0.536693","0.0,0.005117,0.0",black
CErmXU2AyBcrpyurmj,"40,384","40,160,32","0.0,0.740108","0.0,0.00374,0.0",black
